global_id,ObjectName,AdmArea,District,Address,Email,WebSite,HelpPhone,HasEquipmentRental,HasTechService,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,Lighting,Seats,Paid,latitude,longitude,latitude_radians,longitude_radians
1123868656,Дворовая территория,Юго-Западный административный округ,район Черёмушки,"Новочерёмушкинская улица, дом 60, корпус 2",myn_cherem@mail.ru,mcherem.ru,(495) 779-40-26,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5573551792994,55.6667377315702,0.6554995062197198,0.9715678572600595
1123868657,Дворовая территория,Юго-Западный административный округ,район Котловка,"Севастопольский проспект, дом 19, корпус 3",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5956313311618,55.6772773894737,0.656167551094712,0.9717518089925093
1123868661,Дворовая территория,Юго-Западный административный округ,район Котловка,"Севастопольский проспект, дом 14, корпус 1",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.60022,55.685245,0.6562476384742223,0.9718908700297099
1123868666,Парк (озелененная городская территория) «Новочерёмушкинский пруд»,Юго-Западный административный округ,Академический район,"улица Кржижановского, дом 24/35, корпус 5",academsport@mail.ru,akademichesky.mos.ru/,(499) 125-28-75,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5758755259276,55.6765410160896,0.6558227472469925,0.9717389568524327
1123868671,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"улица Гарибальди, дом 12",uzao-lomonos@mos.ru,lomonosovsky.mos.ru,,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5392136339361,55.6738930587654,0.6551828765217304,0.9716927412786731
1123868729,Дворовая территория,Юго-Западный административный округ,Гагаринский район,"Ленинский проспект, дом 40",mo_gagarin@mail.ru,gagarinskoe.com,(499) 727-00-18,нет,нет,нет,нет,нет,нет,да,нет,нет,без дополнительного освещения,0,бесплатно,37.569466905754,55.7033046103962,0.6557108957244534,0.9722060696927509
1123868797,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"улица Строителей, дом 3",uzao-lomonos@mos.ru,lomonosovsky.mos.ru/,(499) 133-14-67,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5370971867283,55.684415105186,0.6551459375495096,0.9718763856327602
1123932440,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Сосенское,"посёлок Коммунарка, улица Липовый парк, дом 5, корпус 2",2070@edu.mos.ru,sch2070.mskobr.ru/,(495) 156-00-33,нет,нет,да,да,да,нет,нет,да,да,без дополнительного освещения,0,бесплатно,37.4925663029022,55.5679867968264,0.654368727007921,0.9698443283093581
1123949485,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Московский,"город Московский, 1-й микрорайон, дом 27А",1000@edu.mos.ru,sch1000.mskobr.ru/,(495) 435-04-68,нет,нет,да,да,да,нет,нет,да,да,без дополнительного освещения,0,бесплатно,37.4284831140862,55.6544268559322,0.6532502643679046,0.9713529919463727
1123949526,Дворовая территория,Северный административный округ,Молжаниновский район,"Синявинская улица, дом 11, корпус 4",Sao-molg@mos.ru,molzhaninovskiy.mos.ru,(499) 500-19-71,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.3464544445428,55.9472154738717,0.6518185940033419,0.9764631173417807
1123949836,Спортивный комплекс образовательного учреждения,Северо-Западный административный округ,район Строгино,"улица Твардовского, дом 12",si58@edu.mos.ru,58.mskobr.ru,(499) 665-33-31,нет,нет,да,да,да,да,нет,да,да,смешанное освещение,0,бесплатно,37.3992033970298,55.7934338480604,0.6527392369012182,0.9737791216423037
1123949839,Спортивный комплекс образовательного учреждения,Северо-Западный административный округ,район Строгино,"Строгинский бульвар, дом 17, корпус 2",strogino@edu.mos.ru,strogino.mskobr.ru,(495) 750-11-01,нет,нет,да,нет,да,да,нет,да,нет,без дополнительного освещения,0,бесплатно,37.4061887057514,55.8046859928192,0.6528611535376783,0.9739755086162558
1123949859,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Обручевский район,"улица Новаторов, дом 34, корпус 2",o.pavlova@1514.ru,gym1514uz.mskobr.ru,(495) 936-40-06,нет,нет,да,да,да,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5242784809797,55.663198126073,0.6549222089283522,0.9715060794899115
1123950025,Дворовая территория,Юго-Западный административный округ,район Ясенево,"Новоясеневский проспект, дом 32, корпус 1",yasenevo@uzao.mos.ru,yasenevo.mos.ru/,(495) 422-26-44,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.537688,55.603807,0.6551562491863653,0.9704695087934707
1123950049,"Парк, озелененная городская территория «Ландшафтный заказник «Теплый стан»",Юго-Западный административный округ,район Тёплый Стан,"улица Академика Виноградова, дом 12",mospriroda@eco.mos.ru,mospriroda.ru,(499) 643-22-97,нет,нет,нет,нет,да,да,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.494926140464,55.6368913854084,0.6544099139431867,0.971046940249846
1123950106,"Парк, озелененная городская территория «Ландшафтный заказник «Теплый стан»",Юго-Западный административный округ,район Тёплый Стан,"улица Академика Виноградова, дом 12",mospriroda@eco.mos.ru,mospriroda.ru,(499) 643-22-97,нет,нет,нет,нет,да,да,нет,нет,нет,смешанное освещение,0,бесплатно,37.4905461172684,55.6360232369112,0.6543334681171098,0.9710317882001737
1123950188,Спортивный комплекс дошкольного образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"Чечёрский проезд, дом 14, корпус 2",1980@edu.mos.ru,sch1980uz.mskobr.ru,(495) 716-05-63,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5418268100905,55.5405717192002,0.6552284850495591,0.969365844940091
1123950189,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"Чечёрский проезд, дом 80",1980@edu.mos.ru,sch1980uz.mskobr.ru,(495) 715-27-18,нет,нет,да,нет,да,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5234620233665,55.5319062567643,0.6549079590547988,0.9692146040893767
1123950191,Дворовая территория,Юго-Западный административный округ,район Котловка,"улица Кржижановского, дом 27",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.580741390213,55.6758373199676,0.6559076725997279,0.9717266750381702
1123950192,Дворовая территория,Юго-Западный административный округ,район Ясенево,"Голубинская улица, дом 19",yasenevo@uzao.mos.ru,yasenevo.mos.ru/,(495) 422-26-44,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5227772415391,55.6000027639152,0.654896007357253,0.9704031123482677
1123950193,Дворовая территория,Юго-Западный административный округ,район Ясенево,"Голубинская улица, дом 19",yasenevo@uzao.mos.ru,yasenevo.mos.ru/,(495) 422-26-44,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5226045115699,55.600047672585,0.6548929926505735,0.9704038961524184
1123950196,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"улица Адмирала Лазарева, дом 68, корпус 3",1492@edu.mos.ru,sch1492uz.mskobr.ru,(495) 715-52-27,нет,нет,да,нет,да,да,нет,нет,нет,смешанное освещение,0,бесплатно,37.5064409666468,55.5396952321218,0.6546108855728714,0.9693505473547217
1123950197,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Академический район,"улица Ивана Бабушкина, дом 15, корпус 5",199@edu.mos.ru,sch199uz.mskobr.ru,(499) 125-18-12,нет,нет,да,нет,да,да,нет,нет,нет,смешанное освещение,0,бесплатно,37.5646996580661,55.6839095063798,0.6556276915560415,0.971867561268898
1123950198,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"проспект Вернадского, дом 11/19",Lomonos@uzao.mos.ru,lomonosovsky.mos.ru,(499) 783-84-23,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5288851178314,55.6878954731603,0.6550026099088581,0.9719371295130929
1123950199,Парк народный «Академический»,Юго-Западный административный округ,Академический район,"улица Дмитрия Ульянова, владение 9А, строение 1",academsport@mail.ru,akademichesky.mos.ru/,(499) 129-04-41,нет,да,нет,да,да,да,нет,нет,нет,смешанное освещение,0,бесплатно,37.5652543372955,55.6912474853056,0.655637372534887,0.9719956331615951
1123950204,"Парк, особо охраняемая природная территория",Юго-Западный административный округ,район Южное Бутово,"Южнобутовская улица, дом 137",ug-butovo@uzao.mos.ru,ubutovo.mos.ru/,(495) 712-70-11,нет,да,нет,нет,да,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.5107260337748,55.5301513394763,0.654685674102924,0.9691839750046009
1123950205,"Парк, особо охраняемая природная территория",Юго-Западный административный округ,район Южное Бутово,"Южнобутовская улица, дом 137",ug-butovo@uzao.mos.ru,ubutovo.mos.ru/,(495) 712-70-11,нет,да,нет,нет,да,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.510189,55.529415,0.6546763010953592,0.969171123456327
1123950206,"Парк, особо охраняемая природная территория",Юго-Западный административный округ,район Южное Бутово,"Южнобутовская улица, дом 137",ug-butovo@uzao.mos.ru,ubutovo.mos.ru/,(495) 712-70-11,нет,да,нет,нет,да,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.510205685226,55.5297244581977,0.6546765923074894,0.9691765245207742
1123950208,"Парк, особо охраняемая природная территория",Юго-Западный административный округ,район Южное Бутово,"Южнобутовская улица, дом 137",ug-butovo@uzao.mos.ru,ubutovo.mos.ru/,(495) 712-70-11,нет,да,нет,нет,да,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.5103636339768,55.5307336641432,0.6546793490332403,0.9691941384873538
1123950251,Дворовая территория,Юго-Западный административный округ,Академический район,"проспект 60-летия Октября, дом 14",academsport@mail.ru,akademichesky.mos.ru,(499) 125-28-75,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5741336256557,55.6916781681072,0.6557923453520065,0.9720031499945148
1123950261,"Парк, особо охраняемая природная территория «Бутовский лесопарк»",Юго-Западный административный округ,район Северное Бутово,"улица Академика Глушко, дом 13А",mospriroda@eco.mos.ru,www.dpioos.ru/eco/ru/department,(495) 777-77-77,нет,да,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5688126181874,55.5624017903985,0.6556994762521615,0.9697468515584462
1123950271,Дворовая территория,Юго-Западный административный округ,Академический район,"проспект 60-летия Октября, дом 14",academsport@mail.ru,akademichesky.mos.ru,(499) 125-28-75,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5742784649425,55.691763011007,0.6557948732744474,0.9720046307824631
1123950284,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Обручевский район,"улица Обручева, дом 28А",46@edu.mos.ru,coz46uz.mskobr.ru,(495) 936-57-56,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5115733456432,55.6571712499726,0.6547004624848187,0.9714008906583498
1123950326,Дворовая территория,Юго-Западный административный округ,Обручевский район,"Профсоюзная улица, дом 60",obruch@mos.ru,obruchev.mos.ru,(495) 936-64-64,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5487013329675,55.6677421218501,0.6553484681082664,0.9715853871774186
1123950350,Спортивный комплекс дошкольного образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"улица Маршала Савицкого, дом 26, корпус 3",2109@edu.mos.ru,sch2109.mskobr.ru,(499) 232-49-36,нет,да,да,да,да,нет,нет,да,нет,смешанное освещение,0,бесплатно,37.5970373082123,55.5032413966295,0.6561920900234508,0.9687143079004007
1123950360,Дворовая территория,Юго-Западный административный округ,район Тёплый Стан,"Ленинский проспект, дом 129, корпус 1",UZAO-Teplystan@mos.ru,teplystan.mos.ru,(495) 338-77-94,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4790110845538,55.6440388684909,0.6541321438169146,0.9711716873628663
1123950369,Дворовая территория,Юго-Западный административный округ,район Тёплый Стан,"Ленинский проспект, дом 129, корпус 1",UZAO-Teplystan@mos.ru,teplystan.mos.ru,(495) 338-77-94,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.4790490090603,55.6440481906506,0.6541328057244202,0.9711718500652464
1123950370,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"улица Строителей, дом 17, корпус 2",uzao-lomonos@mos.ru,lomonosovsky.mos.ru/,(499) 133-14-67,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5310537254884,55.6878757904424,0.6550404592526566,0.9719367859848597
1123950373,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 35, корпус 2",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,да,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5948257050274,55.6711149114021,0.6561534902661266,0.9716442534600779
1123950374,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"Чечёрский проезд, дом 56",1980@edu.mos.ru,sch1980uz.mskobr.ru,(495) 715-51-36,нет,нет,да,нет,да,да,нет,нет,нет,смешанное освещение,0,бесплатно,37.529669551251104,55.5325059954037,0.6550163008547946,0.9692250715032856
1123950375,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"улица Маршала Савицкого, дом 6, корпус 4",2109@edu.mos.ru,sch2109.mskobr.ru,(499) 232-11-18,нет,нет,да,да,да,нет,нет,да,нет,смешанное освещение,0,бесплатно,37.5796461878357,55.5029407006234,0.6558885577122684,0.9687090597650466
1123950376,Спортивный комплекс среднего профессионального образовательного учреждения,Юго-Западный административный округ,Академический район,"улица Кржижановского, дом 15, корпус 4",stolitsa@edu.mos.ru,stolitsa.mskobr.ru,(495) 339-33-36,нет,нет,да,да,да,нет,нет,нет,да,смешанное освещение,0,бесплатно,37.5724530183211,55.6802725263327,0.6557630132205845,0.9718040839922467
1123950379,Спортивный комплекс дошкольного образовательного учреждения,Юго-Западный административный округ,район Ясенево,"Новоясеневский проспект, дом 38, корпус 2",1561@edu.mos.ru,sch1561uz.mskobr.ru,(495) 800-15-61,нет,нет,да,да,да,нет,нет,да,нет,смешанное освещение,0,бесплатно,37.5443963498349,55.6021201196507,0.6552733319783598,0.9704400671772881
1123950380,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Ясенево,"Новоясеневский проспект, дом 24, корпус 3",sh1212@edu.mos.ru,sch1212.mskobr.ru,(495) 421-03-65,нет,да,да,да,да,да,нет,да,да,смешанное освещение,0,бесплатно,37.5284306269832,55.6038612952633,0.6549946775471368,0.9704704564245835
1123950381,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Ясенево,"Новоясеневский проспект, дом 24, корпус 3",sh1212@edu.mos.ru,sch1212.mskobr.ru,(495) 421-03-65,нет,да,да,да,да,да,нет,да,да,без дополнительного освещения,0,бесплатно,37.5283282787526,55.6036824456275,0.6549928912335292,0.9704673349095727
1123950383,Дворовая территория,Юго-Западный административный округ,район Тёплый Стан,"Ленинский проспект, дом 135, корпус 1",UZAO-Teplystan@mos.ru,teplystan.mos.ru,(495) 338-77-94,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4756755598201,55.6423815715748,0.6540739279280299,0.9711427620749972
1123950385,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Коньково,"улица Введенского, дом 27А",17@edu.mos.ru,sch17uz.mskobr.ru,(495) 420-98-11,нет,да,да,да,да,да,нет,да,нет,смешанное освещение,0,бесплатно,37.5357277275063,55.6350848030693,0.6551220359771138,0.9710154094398202
1123950386,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Коньково,"улица Введенского, дом 27А",17@edu.mos.ru,sch17uz.mskobr.ru,(495) 420-98-11,нет,да,да,да,да,да,нет,да,нет,без дополнительного освещения,0,бесплатно,37.5358187486872,55.6345636398704,0.6551236245964096,0.9710063134260593
1123950387,Дворовая территория,Юго-Западный административный округ,район Тёплый Стан,"улица Островитянова, дом 22, корпус 2",tstan-sport07@yandex.ru,teplystan.mos.ru,(495) 338-77-94,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5122011301073,55.6345253570215,0.6547114193907102,0.971005645264299
1123950388,Дворовая территория,Юго-Западный административный округ,район Тёплый Стан,"Профсоюзная улица, дом 138",tstan-sport07@yandex.ru,teplystan.mos.ru,(495) 338-38-00,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5112803925209,55.6279909298702,0.6546953494882807,0.9708915979957771
1123950389,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Тёплый Стан,"Профсоюзная улица, дом 142, корпус 5",1507@edu.mos.ru,gym1507uz.mskobr.ru,(495) 420-70-32,нет,нет,да,да,да,нет,нет,да,нет,смешанное освещение,0,бесплатно,37.5041157293888,55.6275564857075,0.6545703025268292,0.9708840155147219
1123950391,Дворовая территория,Юго-Западный административный округ,район Тёплый Стан,"улица Тёплый Стан, дом 4",tstan-sport07@yandex.ru,teplystan.mos.ru,(495) 338-77-94,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.4881995741782,55.6273357502594,0.6542925132141458,0.9708801629543766
1123950393,Дворовая территория,Юго-Западный административный округ,район Тёплый Стан,"Ленинский проспект, дом 123, корпус 1",UZAO-Teplystan@mos.ru,teplystan.mos.ru,(495) 338-77-94,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.4832664748308,55.6460060171037,0.6542064143882057,0.9712060205830356
1123950397,Дворовая территория,Юго-Западный административный округ,район Ясенево,"Соловьиный проезд, дом 14",soc.yasenevo@mail.ru,yasenevo.mos.ru,(495) 422-02-33,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5536221230702,55.6072584048439,0.6554343520973581,0.970529747171816
1123950399,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Тёплый Стан,"Ленинский проспект, дом 131, корпус 4",109@edu.mos.ru,co109.mskobr.ru,(499) 737-48-58,нет,нет,да,нет,да,да,нет,да,нет,смешанное освещение,0,бесплатно,37.478631249004,55.642802326624,0.6541255144359546,0.9711501056359501
1123950411,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Ясенево,"Вильнюсская улица, дом 14",sh1212@edu.mos.ru,sch1212.mskobr.ru,(495) 422-58-33,нет,нет,да,нет,да,да,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.516565943447,55.5987726258567,0.6547875997547229,0.9703816423888927
1123950412,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Ясенево,"Вильнюсская улица, дом 12",sh1212@edu.mos.ru,sch1212.mskobr.ru,(495) 421-62-56,нет,нет,да,нет,да,да,нет,нет,нет,смешанное освещение,0,бесплатно,37.5172311815451,55.5997331750808,0.6547992103498445,0.9703984071354809
1123950414,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Ясенево,"Вильнюсская улица, дом 12",sh1212@edu.mos.ru,sch1212.mskobr.ru,(495) 421-62-56,нет,нет,да,нет,да,да,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.517402842922,55.5997185966404,0.6548022064060699,0.970398152693696
1123950416,Дворовая территория,Юго-Западный административный округ,район Котловка,"Севастопольский проспект, дом 13, корпус 2",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.6023795934328,55.683674737434,0.6562853304901292,0.9718634637778123
1123950591,"Парк, озелененная городская территория «Парк у прудов «Радуга»",Восточный административный округ,район Вешняки,"Вешняковская улица, дом 16",ppkio@mail.ru,www.perovskiy-park.ru/,(495) 309-53-42,нет,да,да,да,да,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.8178850898966,55.7313550765244,0.6600466109595674,0.9726956426834071
1123951378,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Марьино,"Донецкая улица, дом 14А",2110@edu.mos.ru,sch2110.mskobr.ru,(499) 357-11-40,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7132678416062,55.6514312574271,0.6582206955225236,0.9713007088893909
1123951732,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Люблино,"улица Степана Шутова, дом 8, корпус 3",460@edu.mos.ru,sch460uv.mskobr.ru,(495) 359-35-36,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.8094165515391,55.6751476972416,0.6598988070823977,0.971714638851005
1123951735,Парк «Лефортовский»,Юго-Восточный административный округ,район Лефортово,"Красноказарменная улица, дом 3",mgomz@culture.mos.ru,avtodor-uvao.ru,(499) 261-70-20,нет,нет,нет,нет,да,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.6859904309952,55.7601931624754,0.657744614895943,0.9731989622332252
1123951736,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,Нижегородский район,"Басовская улица, дом 7",1222@edu.mos.ru,sch1222uv.mskobr.ru/,(495) 678-00-30,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7414904074094,55.7389552864186,0.6587132722191501,0.9728282913699036
1123951737,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Лефортово,"Верхний Золоторожский переулок, дом 2",1228@edu.mos.ru,sch1228.mskobr.ru/,(495) 673-10-64,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.6798583105201,55.7512094242495,0.6576375892035238,0.973042166422046
1123951917,Дворовая территория,Юго-Восточный административный округ,район Лефортово,"2-я улица Синичкина, дом 26",lefortovo@list.ru,lefortovo.uvaogbu.ru/,(495) 362-23-87,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7165024589996,55.7608434248399,0.6582771502460806,0.9732103114524875
1123952458,Дворовая территория,Юго-Восточный административный округ,район Лефортово,"шоссе Энтузиастов, дом 13",lefortovo@list.ru,lefortovo.mos.ru,(495) 361-17-84,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7145135693324,55.7517068957098,0.658242437572929,0.9730508489369629
1123952556,Дворовая территория,Северо-Западный административный округ,район Северное Тушино,"улица Героев Панфиловцев, дом 22, корпус 1, строение 1",severnoe-tushino@mos.ru,severnoe-tushino.mos.ru/,(495) 948-46-12,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4101929300699,55.8572809504413,0.6529310404360245,0.9748934637967083
1123952697,Дворовая территория,Юго-Восточный административный округ,район Лефортово,"Авиамоторная улица, дом 49/1",podoinikovsa@mail.ru,lefortovo.mos.ru,(495) 361-17-84,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7196648684676,55.7489752120372,0.6583323447035936,0.9730031720627531
1123953195,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Кузьминки,"Волгоградский проспект, дом 157, корпус 4",schuv@edu.mos.ru,schuv.mskobr.ru,(499) 172-06-05,нет,нет,да,да,да,да,нет,да,нет,смешанное освещение,0,бесплатно,37.7863507232141,55.7059688020365,0.6594962324334266,0.9722525686087783
1123983312,Дворовая территория,Южный административный округ,район Бирюлёво Западное,"Булатниковский проезд, дом 2В, корпус 3",dez-bz@mail.ru,gbu-bz.ru,(495) 384-05-00,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6490417152748,55.5949208631535,0.6570997381522388,0.9703144164477164
1123983322,Парк (озелененная городская территория) «Яблоневый сад»,Южный административный округ,район Бирюлёво Западное,"Харьковская улица, дом 1, корпус 2",sowbr@uao.mos.ru,birulevo-zapadnoe.mos.ru/,(495) 385-09-22,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.6562801554666,55.5848319592152,0.6572260727662943,0.9701383318560757
1123983330,"Парк, озелененная городская территория",Южный административный округ,район Бирюлёво Западное,"Булатниковская улица, дом 2А",dez-bz@mail.ru,gbu-bz.ru,(495) 384-05-00,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6494895909748,55.5805919153032,0.6571075550578435,0.9700643291293822
1123983362,Дворовая территория,Южный административный округ,район Бирюлёво Западное,"Востряковский проезд, дом 5, корпус 2",dez-bz@mail.ru,birulevo-zapadnoe.mos.ru/,(495) 384-05-00,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6428897678851,55.5819400782253,0.656992366414879,0.9700878590112261
1123987387,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Печатники,"улица Гурьянова, дом 71",spectr@edu.mos.ru,spectr.mskobr.ru,(495) 354-75-11,нет,нет,да,нет,да,да,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7204510524665,55.6778156003677,0.6583460662029008,0.9717612025446797
1123988350,Дворовая территория,Центральный административный округ,район Хамовники,"улица Остоженка, дом 41",gbu.zhilishnik.hamovniki@gmail.com,gbu-hamovniki.ru/,(499) 242-52-04,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5973873071505,55.7380087019733,0.6561981986573008,0.9728117703546849
1123989236,Спортивный комплекс образовательного учреждения,Северный административный округ,Войковский район,"улица Зои и Александра Космодемьянских, дом 3, корпус 1",201@edu.mos.ru,gym201s.mskobr.ru,(495) 450-95-37,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5056122064685,55.8210807029079,0.6545964209790506,0.9742616502872135
1123989329,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Некрасовка,"Покровская улица, дом 35",2053@edu.mos.ru,sch2053.mskobr.ru,(495) 700-99-77,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.9197940546004,55.7054316191407,0.6618252579309475,0.9722431929985611
1123989475,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Некрасовка,"улица Липчанского, дом 8",2048@edu.mos.ru,2048.mskobr.ru,(495) 123-88-08,нет,нет,да,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.9374843565989,55.7033209487492,0.6621340119464934,0.9722063548508051
1123996367,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Марьино,"Мячковский бульвар, дом 7, корпус 1",1357@edu.mos.ru,sch1357uv.mskobr.ru,(499) 722-12-47,нет,нет,да,нет,да,да,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7566960275158,55.656720812733,0.6589786603548142,0.9713930290454452
1123996412,Спортивный комплекс высшего профессионального образования,Южный административный округ,район Нагатинский Затон,"Кленовый бульвар, дом 21",rector@mephi.ru,mephi.mskobr.ru/,(499) 614-50-94,нет,нет,да,нет,да,да,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6807167236556,55.6777765641214,0.6576525713390805,0.9717605212336542
